package_path,tag_reference,manifest_digest,immutable_reference,package_sha256,signer_identity,oidc_issuer,observed_at,signature_receipt,signature_bundle,signature_payload,verification_output,payload_verification_output,verification_command,payload_verification_command
packages/bitnami/rabbitmq/16.0.14,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-rabbitmq:16.0.14,sha256:c2034843e8552af31412d9c92fc845df511d1413dae17a782630079e656c87a0,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-rabbitmq:16.0.14@sha256:c2034843e8552af31412d9c92fc845df511d1413dae17a782630079e656c87a0,fc497e6797de38d185395ed4c59127454d25bf65eeb68e28b81983766d31e3c9,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:37:21.040Z,runs/installer-oci-signatures/bitnami-rabbitmq/16.0.14/signature-receipt.yaml,runs/installer-oci-signatures/bitnami-rabbitmq/16.0.14/signature.sigstore.json,runs/installer-oci-signatures/bitnami-rabbitmq/16.0.14/signature-payload.json,runs/installer-oci-signatures/bitnami-rabbitmq/16.0.14/verification.json,runs/installer-oci-signatures/bitnami-rabbitmq/16.0.14/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/bitnami/rabbitmq/16.0.14 --annotations confighub.com/package-sha256=fc497e6797de38d185395ed4c59127454d25bf65eeb68e28b81983766d31e3c9 europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-rabbitmq:16.0.14@sha256:c2034843e8552af31412d9c92fc845df511d1413dae17a782630079e656c87a0,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/bitnami-rabbitmq/16.0.14/signature.sigstore.json --digest c2034843e8552af31412d9c92fc845df511d1413dae17a782630079e656c87a0 --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
packages/bitnami/redis/25.5.3,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-redis:25.5.3,sha256:7ad5fa6de0aa9c29df8cd26650893ebae6ad149a7c5ac33a8beedf5b02e2ac33,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-redis:25.5.3@sha256:7ad5fa6de0aa9c29df8cd26650893ebae6ad149a7c5ac33a8beedf5b02e2ac33,1a84bda79a870b6249d0f42582d434b2983e557006f4faba0d250fb47197ac40,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:31:46.467Z,runs/installer-oci-signatures/bitnami-redis/25.5.3/signature-receipt.yaml,runs/installer-oci-signatures/bitnami-redis/25.5.3/signature.sigstore.json,runs/installer-oci-signatures/bitnami-redis/25.5.3/signature-payload.json,runs/installer-oci-signatures/bitnami-redis/25.5.3/verification.json,runs/installer-oci-signatures/bitnami-redis/25.5.3/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/bitnami/redis/25.5.3 --annotations confighub.com/package-sha256=1a84bda79a870b6249d0f42582d434b2983e557006f4faba0d250fb47197ac40 europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-redis:25.5.3@sha256:7ad5fa6de0aa9c29df8cd26650893ebae6ad149a7c5ac33a8beedf5b02e2ac33,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/bitnami-redis/25.5.3/signature.sigstore.json --digest 7ad5fa6de0aa9c29df8cd26650893ebae6ad149a7c5ac33a8beedf5b02e2ac33 --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
packages/bitnami/redis/27.0.0,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-redis:27.0.0,sha256:f7abbebaa196753028c1ece5c24a32a0f40ac08aeda7ad3a5ec225e019a90780,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-redis:27.0.0@sha256:f7abbebaa196753028c1ece5c24a32a0f40ac08aeda7ad3a5ec225e019a90780,8bf6e99d898e618f1a01330c7b26d7d3b8f0ef0c280f8a4d827ea96a26653449,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:37:27.881Z,runs/installer-oci-signatures/bitnami-redis/27.0.0/signature-receipt.yaml,runs/installer-oci-signatures/bitnami-redis/27.0.0/signature.sigstore.json,runs/installer-oci-signatures/bitnami-redis/27.0.0/signature-payload.json,runs/installer-oci-signatures/bitnami-redis/27.0.0/verification.json,runs/installer-oci-signatures/bitnami-redis/27.0.0/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/bitnami/redis/27.0.0 --annotations confighub.com/package-sha256=8bf6e99d898e618f1a01330c7b26d7d3b8f0ef0c280f8a4d827ea96a26653449 europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-redis:27.0.0@sha256:f7abbebaa196753028c1ece5c24a32a0f40ac08aeda7ad3a5ec225e019a90780,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/bitnami-redis/27.0.0/signature.sigstore.json --digest f7abbebaa196753028c1ece5c24a32a0f40ac08aeda7ad3a5ec225e019a90780 --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
packages/bitnami/spark/10.0.3,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-spark:10.0.3,sha256:2810aff98a5b4b4e2f95a4c750da22d283b1534bf9e166e6207a5db940b70ac9,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-spark:10.0.3@sha256:2810aff98a5b4b4e2f95a4c750da22d283b1534bf9e166e6207a5db940b70ac9,d046d56813f566163a2282f39a667dc1dd628d0bf97f9731228a9684ee8ba353,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:37:33.555Z,runs/installer-oci-signatures/bitnami-spark/10.0.3/signature-receipt.yaml,runs/installer-oci-signatures/bitnami-spark/10.0.3/signature.sigstore.json,runs/installer-oci-signatures/bitnami-spark/10.0.3/signature-payload.json,runs/installer-oci-signatures/bitnami-spark/10.0.3/verification.json,runs/installer-oci-signatures/bitnami-spark/10.0.3/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/bitnami/spark/10.0.3 --annotations confighub.com/package-sha256=d046d56813f566163a2282f39a667dc1dd628d0bf97f9731228a9684ee8ba353 europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-spark:10.0.3@sha256:2810aff98a5b4b4e2f95a4c750da22d283b1534bf9e166e6207a5db940b70ac9,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/bitnami-spark/10.0.3/signature.sigstore.json --digest 2810aff98a5b4b4e2f95a4c750da22d283b1534bf9e166e6207a5db940b70ac9 --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
packages/bitnami/zookeeper/13.8.7,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-zookeeper:13.8.7,sha256:4679a6d791d1ae9181e865013def2090b32397f3ab98c3b506ce0824103f7a4f,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-zookeeper:13.8.7@sha256:4679a6d791d1ae9181e865013def2090b32397f3ab98c3b506ce0824103f7a4f,8e9161b914f556f0ce40ba5493bd86136ffa45796ff86806f776bf680906c5f8,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:37:40.606Z,runs/installer-oci-signatures/bitnami-zookeeper/13.8.7/signature-receipt.yaml,runs/installer-oci-signatures/bitnami-zookeeper/13.8.7/signature.sigstore.json,runs/installer-oci-signatures/bitnami-zookeeper/13.8.7/signature-payload.json,runs/installer-oci-signatures/bitnami-zookeeper/13.8.7/verification.json,runs/installer-oci-signatures/bitnami-zookeeper/13.8.7/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/bitnami/zookeeper/13.8.7 --annotations confighub.com/package-sha256=8e9161b914f556f0ce40ba5493bd86136ffa45796ff86806f776bf680906c5f8 europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-zookeeper:13.8.7@sha256:4679a6d791d1ae9181e865013def2090b32397f3ab98c3b506ce0824103f7a4f,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/bitnami-zookeeper/13.8.7/signature.sigstore.json --digest 4679a6d791d1ae9181e865013def2090b32397f3ab98c3b506ce0824103f7a4f --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
packages/cloudnative-pg/cloudnative-pg/0.28.2,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/cloudnative-pg-cloudnative-pg:0.28.2,sha256:c9169b6a3f7855f1dc6d9b634eeab7c4c256ea7400a57fcb7025fcf71b91432c,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/cloudnative-pg-cloudnative-pg:0.28.2@sha256:c9169b6a3f7855f1dc6d9b634eeab7c4c256ea7400a57fcb7025fcf71b91432c,8d1dc7fe14fde6c76b955531ccd58279150a7b3a74bde1ac8b7e30df09409013,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:37:45.156Z,runs/installer-oci-signatures/cloudnative-pg-cloudnative-pg/0.28.2/signature-receipt.yaml,runs/installer-oci-signatures/cloudnative-pg-cloudnative-pg/0.28.2/signature.sigstore.json,runs/installer-oci-signatures/cloudnative-pg-cloudnative-pg/0.28.2/signature-payload.json,runs/installer-oci-signatures/cloudnative-pg-cloudnative-pg/0.28.2/verification.json,runs/installer-oci-signatures/cloudnative-pg-cloudnative-pg/0.28.2/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/cloudnative-pg/cloudnative-pg/0.28.2 --annotations confighub.com/package-sha256=8d1dc7fe14fde6c76b955531ccd58279150a7b3a74bde1ac8b7e30df09409013 europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/cloudnative-pg-cloudnative-pg:0.28.2@sha256:c9169b6a3f7855f1dc6d9b634eeab7c4c256ea7400a57fcb7025fcf71b91432c,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/cloudnative-pg-cloudnative-pg/0.28.2/signature.sigstore.json --digest c9169b6a3f7855f1dc6d9b634eeab7c4c256ea7400a57fcb7025fcf71b91432c --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
packages/cloudpirates/nginx/0.16.1,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/cloudpirates-nginx:0.16.1,sha256:7d8591d2abf8722f3329d653a0929fca99e9df4306c5f627db4ebfd23bc70103,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/cloudpirates-nginx:0.16.1@sha256:7d8591d2abf8722f3329d653a0929fca99e9df4306c5f627db4ebfd23bc70103,74701eb18a3cd69e379500c49ef87f16a0315153912691e9855255aa30806b1e,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:37:50.962Z,runs/installer-oci-signatures/cloudpirates-nginx/0.16.1/signature-receipt.yaml,runs/installer-oci-signatures/cloudpirates-nginx/0.16.1/signature.sigstore.json,runs/installer-oci-signatures/cloudpirates-nginx/0.16.1/signature-payload.json,runs/installer-oci-signatures/cloudpirates-nginx/0.16.1/verification.json,runs/installer-oci-signatures/cloudpirates-nginx/0.16.1/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/cloudpirates/nginx/0.16.1 --annotations confighub.com/package-sha256=74701eb18a3cd69e379500c49ef87f16a0315153912691e9855255aa30806b1e europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/cloudpirates-nginx:0.16.1@sha256:7d8591d2abf8722f3329d653a0929fca99e9df4306c5f627db4ebfd23bc70103,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/cloudpirates-nginx/0.16.1/signature.sigstore.json --digest 7d8591d2abf8722f3329d653a0929fca99e9df4306c5f627db4ebfd23bc70103 --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
packages/cloudpirates/rabbitmq/0.21.13,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/cloudpirates-rabbitmq:0.21.13,sha256:bdc40826c6b61ca4504d8b3c20553d14499dd7a343e06b9d0386f158ea0808e6,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/cloudpirates-rabbitmq:0.21.13@sha256:bdc40826c6b61ca4504d8b3c20553d14499dd7a343e06b9d0386f158ea0808e6,610b9ac34abf15f3ccabc8c62c9dc98829982df195551ff1fe1251d33ab7b864,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:37:56.295Z,runs/installer-oci-signatures/cloudpirates-rabbitmq/0.21.13/signature-receipt.yaml,runs/installer-oci-signatures/cloudpirates-rabbitmq/0.21.13/signature.sigstore.json,runs/installer-oci-signatures/cloudpirates-rabbitmq/0.21.13/signature-payload.json,runs/installer-oci-signatures/cloudpirates-rabbitmq/0.21.13/verification.json,runs/installer-oci-signatures/cloudpirates-rabbitmq/0.21.13/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/cloudpirates/rabbitmq/0.21.13 --annotations confighub.com/package-sha256=610b9ac34abf15f3ccabc8c62c9dc98829982df195551ff1fe1251d33ab7b864 europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/cloudpirates-rabbitmq:0.21.13@sha256:bdc40826c6b61ca4504d8b3c20553d14499dd7a343e06b9d0386f158ea0808e6,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/cloudpirates-rabbitmq/0.21.13/signature.sigstore.json --digest bdc40826c6b61ca4504d8b3c20553d14499dd7a343e06b9d0386f158ea0808e6 --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
packages/cloudpirates/redis/0.34.11,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/cloudpirates-redis:0.34.11,sha256:1fb28149f907ff18521b9f1374c547c894813dafd58d244b00ca70d7ea766c99,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/cloudpirates-redis:0.34.11@sha256:1fb28149f907ff18521b9f1374c547c894813dafd58d244b00ca70d7ea766c99,328c3a6f4c80273dd90d8d02b0cf8d3d577640e8e7d4498495f708cd5d73dfb3,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:38:01.983Z,runs/installer-oci-signatures/cloudpirates-redis/0.34.11/signature-receipt.yaml,runs/installer-oci-signatures/cloudpirates-redis/0.34.11/signature.sigstore.json,runs/installer-oci-signatures/cloudpirates-redis/0.34.11/signature-payload.json,runs/installer-oci-signatures/cloudpirates-redis/0.34.11/verification.json,runs/installer-oci-signatures/cloudpirates-redis/0.34.11/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/cloudpirates/redis/0.34.11 --annotations confighub.com/package-sha256=328c3a6f4c80273dd90d8d02b0cf8d3d577640e8e7d4498495f708cd5d73dfb3 europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/cloudpirates-redis:0.34.11@sha256:1fb28149f907ff18521b9f1374c547c894813dafd58d244b00ca70d7ea766c99,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/cloudpirates-redis/0.34.11/signature.sigstore.json --digest 1fb28149f907ff18521b9f1374c547c894813dafd58d244b00ca70d7ea766c99 --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
packages/coredns/coredns/1.45.2,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/coredns-coredns:1.45.2,sha256:6c7db8f14b174c03f96a64de8baaa5c49654c029eadb1f864ac235949a667290,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/coredns-coredns:1.45.2@sha256:6c7db8f14b174c03f96a64de8baaa5c49654c029eadb1f864ac235949a667290,795878a5ee157ca65dab8859d5dcb51dffeb6ef89b0979cdc6497a06b600a87e,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:38:06.923Z,runs/installer-oci-signatures/coredns-coredns/1.45.2/signature-receipt.yaml,runs/installer-oci-signatures/coredns-coredns/1.45.2/signature.sigstore.json,runs/installer-oci-signatures/coredns-coredns/1.45.2/signature-payload.json,runs/installer-oci-signatures/coredns-coredns/1.45.2/verification.json,runs/installer-oci-signatures/coredns-coredns/1.45.2/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/coredns/coredns/1.45.2 --annotations confighub.com/package-sha256=795878a5ee157ca65dab8859d5dcb51dffeb6ef89b0979cdc6497a06b600a87e europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/coredns-coredns:1.45.2@sha256:6c7db8f14b174c03f96a64de8baaa5c49654c029eadb1f864ac235949a667290,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/coredns-coredns/1.45.2/signature.sigstore.json --digest 6c7db8f14b174c03f96a64de8baaa5c49654c029eadb1f864ac235949a667290 --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
packages/crossplane-stable/crossplane/2.3.1,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/crossplane-stable-crossplane:2.3.1,sha256:30e96f70a8712be2d38e1c372bad9a13b200ca9faaa8ed360225419c82970e8f,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/crossplane-stable-crossplane:2.3.1@sha256:30e96f70a8712be2d38e1c372bad9a13b200ca9faaa8ed360225419c82970e8f,243510bb37b6cd6117298450387d7966f5637b30ebcae192ab3b9848d072d016,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:38:13.928Z,runs/installer-oci-signatures/crossplane-stable-crossplane/2.3.1/signature-receipt.yaml,runs/installer-oci-signatures/crossplane-stable-crossplane/2.3.1/signature.sigstore.json,runs/installer-oci-signatures/crossplane-stable-crossplane/2.3.1/signature-payload.json,runs/installer-oci-signatures/crossplane-stable-crossplane/2.3.1/verification.json,runs/installer-oci-signatures/crossplane-stable-crossplane/2.3.1/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/crossplane-stable/crossplane/2.3.1 --annotations confighub.com/package-sha256=243510bb37b6cd6117298450387d7966f5637b30ebcae192ab3b9848d072d016 europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/crossplane-stable-crossplane:2.3.1@sha256:30e96f70a8712be2d38e1c372bad9a13b200ca9faaa8ed360225419c82970e8f,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/crossplane-stable-crossplane/2.3.1/signature.sigstore.json --digest 30e96f70a8712be2d38e1c372bad9a13b200ca9faaa8ed360225419c82970e8f --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
packages/descheduler/descheduler/0.36.0,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/descheduler-descheduler:0.36.0,sha256:22b67a5f3fe2870e573cb9c6d42db3c8ed8eabb576b9ef37f66b3c67075137d6,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/descheduler-descheduler:0.36.0@sha256:22b67a5f3fe2870e573cb9c6d42db3c8ed8eabb576b9ef37f66b3c67075137d6,ade98781bd54405308961ca0d1b29646d425e6e3624819cee5c095418ea30490,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:38:19.911Z,runs/installer-oci-signatures/descheduler-descheduler/0.36.0/signature-receipt.yaml,runs/installer-oci-signatures/descheduler-descheduler/0.36.0/signature.sigstore.json,runs/installer-oci-signatures/descheduler-descheduler/0.36.0/signature-payload.json,runs/installer-oci-signatures/descheduler-descheduler/0.36.0/verification.json,runs/installer-oci-signatures/descheduler-descheduler/0.36.0/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/descheduler/descheduler/0.36.0 --annotations confighub.com/package-sha256=ade98781bd54405308961ca0d1b29646d425e6e3624819cee5c095418ea30490 europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/descheduler-descheduler:0.36.0@sha256:22b67a5f3fe2870e573cb9c6d42db3c8ed8eabb576b9ef37f66b3c67075137d6,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/descheduler-descheduler/0.36.0/signature.sigstore.json --digest 22b67a5f3fe2870e573cb9c6d42db3c8ed8eabb576b9ef37f66b3c67075137d6 --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
packages/dex/dex/0.24.0,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/dex-dex:0.24.0,sha256:06640fa3203bc4e5e6d195c7802d899e3d23812546e67b8b13ad3285c19cf3e8,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/dex-dex:0.24.0@sha256:06640fa3203bc4e5e6d195c7802d899e3d23812546e67b8b13ad3285c19cf3e8,61f72819c33fc6b8c388808c061dc9686cbd6d96432fce8fe2b3eb319e968ab1,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:38:25.620Z,runs/installer-oci-signatures/dex-dex/0.24.0/signature-receipt.yaml,runs/installer-oci-signatures/dex-dex/0.24.0/signature.sigstore.json,runs/installer-oci-signatures/dex-dex/0.24.0/signature-payload.json,runs/installer-oci-signatures/dex-dex/0.24.0/verification.json,runs/installer-oci-signatures/dex-dex/0.24.0/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/dex/dex/0.24.0 --annotations confighub.com/package-sha256=61f72819c33fc6b8c388808c061dc9686cbd6d96432fce8fe2b3eb319e968ab1 europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/dex-dex:0.24.0@sha256:06640fa3203bc4e5e6d195c7802d899e3d23812546e67b8b13ad3285c19cf3e8,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/dex-dex/0.24.0/signature.sigstore.json --digest 06640fa3203bc4e5e6d195c7802d899e3d23812546e67b8b13ad3285c19cf3e8 --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
packages/elastic/eck-operator/3.4.0,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/elastic-eck-operator:3.4.0,sha256:1d7d273176ce8f810a9fa00fb5154a1d7cb514dbf57515e57850b5b99432a60f,europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/elastic-eck-operator:3.4.0@sha256:1d7d273176ce8f810a9fa00fb5154a1d7cb514dbf57515e57850b5b99432a60f,cd2b877729df1a9078e0613afd43eebbc5093cb4040dc975d6ba6295155d073d,helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com,https://accounts.google.com,2026-08-26T05:38:30.320Z,runs/installer-oci-signatures/elastic-eck-operator/3.4.0/signature-receipt.yaml,runs/installer-oci-signatures/elastic-eck-operator/3.4.0/signature.sigstore.json,runs/installer-oci-signatures/elastic-eck-operator/3.4.0/signature-payload.json,runs/installer-oci-signatures/elastic-eck-operator/3.4.0/verification.json,runs/installer-oci-signatures/elastic-eck-operator/3.4.0/payload-verification.txt,cosign verify --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com --annotations confighub.com/package-path=packages/elastic/eck-operator/3.4.0 --annotations confighub.com/package-sha256=cd2b877729df1a9078e0613afd43eebbc5093cb4040dc975d6ba6295155d073d europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/elastic-eck-operator:3.4.0@sha256:1d7d273176ce8f810a9fa00fb5154a1d7cb514dbf57515e57850b5b99432a60f,cosign verify-blob-attestation --bundle runs/installer-oci-signatures/elastic-eck-operator/3.4.0/signature.sigstore.json --digest 1d7d273176ce8f810a9fa00fb5154a1d7cb514dbf57515e57850b5b99432a60f --digestAlg sha256 --type https://sigstore.dev/cosign/sign/v1 --certificate-identity helm-expt-package-signer@nth-fort-499605-q5.iam.gserviceaccount.com --certificate-oidc-issuer https://accounts.google.com
