"persona","run_id","category","format","goal_code","goal","start_url","outcome","clicks","elapsed_ms","start_complete","start_matched_groups","first_click_accurate","matched_groups","total_groups","actionable","next_action_clear","disposition","evidence_url","evidence_title","evidence_excerpt","path"
"developer","developer-011","comprehension","mixed","D-C2","understand Catalog versus my own case","http://127.0.0.1:8766/site/index.html","success","0","2","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8766/site/index.html","Config Workshop · Understand and test your configuration","Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Helm first · AICR, OCI and YAML also supported See What Your Configuration Will Do See th","http://127.0.0.1:8766/site/index.html"
"developer","developer-012","comprehension","mixed","D-C2","understand Catalog versus my own case","http://127.0.0.1:8766/site/guides.html","success","3","7","no","1","no","2","2","yes","yes","continue","http://127.0.0.1:8766/site/ask.html","Check my config · Config Workshop","Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Check your configuration &ldquo;Here is the chart and values my AI produced. Compare them","http://127.0.0.1:8766/site/guides.html -> http://127.0.0.1:8766/site/charts/index.html -> http://127.0.0.1:8766/site/d/docs/reference/how-the-catalog-is-built.html -> http://127.0.0.1:8766/site/ask.html"
"developer","developer-013","comprehension","mixed","D-C2","understand Catalog versus my own case","http://127.0.0.1:8766/site/ask.html","success","0","5","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8766/site/ask.html","Check my config · Config Workshop","Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Check your configuration &ldquo;Here is the chart and values my AI produced. Compare them","http://127.0.0.1:8766/site/ask.html"
"developer","developer-014","comprehension","mixed","D-C2","understand Catalog versus my own case","http://127.0.0.1:8766/site/promote.html","success","3","45","no","1","no","2","2","yes","yes","continue","http://127.0.0.1:8766/site/ask.html","Check my config · Config Workshop","Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Check your configuration &ldquo;Here is the chart and values my AI produced. Compare them","http://127.0.0.1:8766/site/promote.html -> http://127.0.0.1:8766/site/charts/index.html -> http://127.0.0.1:8766/site/d/docs/reference/how-the-catalog-is-built.html -> http://127.0.0.1:8766/site/ask.html"
"developer","developer-015","comprehension","mixed","D-C2","understand Catalog versus my own case","http://127.0.0.1:8766/site/charts/index.html","success","2","43","no","1","no","2","2","yes","yes","continue","http://127.0.0.1:8766/site/ask.html","Check my config · Config Workshop","Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Check your configuration &ldquo;Here is the chart and values my AI produced. Compare them","http://127.0.0.1:8766/site/charts/index.html -> http://127.0.0.1:8766/site/d/docs/reference/how-the-catalog-is-built.html -> http://127.0.0.1:8766/site/ask.html"
"developer","developer-016","comprehension","mixed","D-C2","understand Catalog versus my own case","http://127.0.0.1:8766/site/try.html","success","0","33","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8766/site/try.html","Try Redis · Config Workshop","Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Try a simple example: Redis Runs on your laptop Render one reviewed Redis configuration a","http://127.0.0.1:8766/site/try.html"
"developer","developer-017","comprehension","mixed","D-C2","understand Catalog versus my own case","http://127.0.0.1:8766/site/testing.html","success","4","26","no","1","no","2","2","yes","yes","continue","http://127.0.0.1:8766/site/ask.html","Check my config · Config Workshop","Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Check your configuration &ldquo;Here is the chart and values my AI produced. Compare them","http://127.0.0.1:8766/site/testing.html -> http://127.0.0.1:8766/site/d/data/helm-catalog-readmes/spaces/byo-nginx-ai-values-24-0-2-reviewed/README.html -> http://127.0.0.1:8766/site/charts/index.html -> http://127.0.0.1:8766/site/d/docs/reference/how-the-catalog-is-built.html -> http://127.0.0.1:8766/site/ask.html"
"developer","developer-018","comprehension","mixed","D-C2","understand Catalog versus my own case","http://127.0.0.1:8766/site/how-it-works.html","success","3","25","no","1","no","2","2","yes","yes","continue","http://127.0.0.1:8766/site/ask.html","Check my config · Config Workshop","Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Check your configuration &ldquo;Here is the chart and values my AI produced. Compare them","http://127.0.0.1:8766/site/how-it-works.html -> http://127.0.0.1:8766/site/charts/index.html -> http://127.0.0.1:8766/site/d/docs/reference/how-the-catalog-is-built.html -> http://127.0.0.1:8766/site/ask.html"
"developer","developer-019","comprehension","mixed","D-C2","understand Catalog versus my own case","http://127.0.0.1:8766/site/docs.html","success","3","24","no","1","no","2","2","yes","yes","continue","http://127.0.0.1:8766/site/ask.html","Check my config · Config Workshop","Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Check your configuration &ldquo;Here is the chart and values my AI produced. Compare them","http://127.0.0.1:8766/site/docs.html -> http://127.0.0.1:8766/site/charts/index.html -> http://127.0.0.1:8766/site/d/docs/reference/how-the-catalog-is-built.html -> http://127.0.0.1:8766/site/ask.html"
"developer","developer-020","comprehension","mixed","D-C2","understand Catalog versus my own case","http://127.0.0.1:8766/site/confighub.html","success","3","24","no","1","no","2","2","yes","yes","continue","http://127.0.0.1:8766/site/ask.html","Check my config · Config Workshop","Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Check your configuration &ldquo;Here is the chart and values my AI produced. Compare them","http://127.0.0.1:8766/site/confighub.html -> http://127.0.0.1:8766/site/charts/index.html -> http://127.0.0.1:8766/site/d/docs/reference/how-the-catalog-is-built.html -> http://127.0.0.1:8766/site/ask.html"
"developer","developer-021","comprehension","Helm","D-C3","understand cub installer","http://127.0.0.1:8766/site/index.html","success","0","5","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8766/site/index.html","Config Workshop · Understand and test your configuration","ations Try Redis catalog package → files + OCI · no cluster touched $ cub installer setup \ --pull oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-redis:25.5.3 \ --base reuse-existing-secret \ --namespace redis","http://127.0.0.1:8766/site/index.html"
"developer","developer-022","comprehension","Helm","D-C3","understand cub installer","http://127.0.0.1:8766/site/guides.html","success","1","11","no","1","yes","3","3","yes","yes","continue","http://127.0.0.1:8766/site/try.html","Try Redis · Config Workshop","H=""$HOME/.confighub/bin:$PATH"" cub plugin install confighub/installer cub installer version kustomize version The plugin release contains the program for your operating system. You do not need Go. If cub is already installed, run cub","http://127.0.0.1:8766/site/guides.html -> http://127.0.0.1:8766/site/try.html"
"developer","developer-023","comprehension","Helm","D-C3","understand cub installer","http://127.0.0.1:8766/site/ask.html","success","2","34","no","1","no","3","3","yes","yes","continue","http://127.0.0.1:8766/site/try.html#install-cub","Try Redis · Config Workshop","H=""$HOME/.confighub/bin:$PATH"" cub plugin install confighub/installer cub installer version kustomize version The plugin release contains the program for your operating system. You do not need Go. If cub is already installed, run cub","http://127.0.0.1:8766/site/ask.html -> http://127.0.0.1:8766/site/ask.html#ignored-values -> http://127.0.0.1:8766/site/try.html#install-cub"
"developer","developer-024","comprehension","Helm","D-C3","understand cub installer","http://127.0.0.1:8766/site/promote.html","success","1","33","no","2","yes","3","3","yes","yes","continue","http://127.0.0.1:8766/site/try.html#install-cub","Try Redis · Config Workshop","H=""$HOME/.confighub/bin:$PATH"" cub plugin install confighub/installer cub installer version kustomize version The plugin release contains the program for your operating system. You do not need Go. If cub is already installed, run cub","http://127.0.0.1:8766/site/promote.html -> http://127.0.0.1:8766/site/try.html#install-cub"
"developer","developer-025","comprehension","Helm","D-C3","understand cub installer","http://127.0.0.1:8766/site/charts/index.html","success","3","8","no","1","yes","3","3","yes","yes","continue","http://127.0.0.1:8766/site/try.html#install-cub","Try Redis · Config Workshop","H=""$HOME/.confighub/bin:$PATH"" cub plugin install confighub/installer cub installer version kustomize version The plugin release contains the program for your operating system. You do not need Go. If cub is already installed, run cub","http://127.0.0.1:8766/site/charts/index.html -> http://127.0.0.1:8766/site/how-it-works.html#setting-sources -> http://127.0.0.1:8766/site/d/docs/user/cub-deployment-path.html -> http://127.0.0.1:8766/site/try.html#install-cub"
"developer","developer-026","comprehension","Helm","D-C3","understand cub installer","http://127.0.0.1:8766/site/try.html","success","0","2","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8766/site/try.html","Try Redis · Config Workshop","H=""$HOME/.confighub/bin:$PATH"" cub plugin install confighub/installer cub installer version kustomize version The plugin release contains the program for your operating system. You do not need Go. If cub is already installed, run cub","http://127.0.0.1:8766/site/try.html"
"developer","developer-027","comprehension","Helm","D-C3","understand cub installer","http://127.0.0.1:8766/site/testing.html","success","0","8","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8766/site/testing.html","Worked Examples · Config Workshop","change ConfigHub data require you to sign in. What this command does. cub installer is a released, open-source plugin for the cub CLI. cub installer setup pulls a catalog package and writes its Kubernetes files locally. It does not a","http://127.0.0.1:8766/site/testing.html"
"developer","developer-028","comprehension","Helm","D-C3","understand cub installer","http://127.0.0.1:8766/site/how-it-works.html","success","2","13","no","2","no","3","3","yes","yes","continue","http://127.0.0.1:8766/site/try.html#install-cub","Try Redis · Config Workshop","H=""$HOME/.confighub/bin:$PATH"" cub plugin install confighub/installer cub installer version kustomize version The plugin release contains the program for your operating system. You do not need Go. If cub is already installed, run cub","http://127.0.0.1:8766/site/how-it-works.html -> http://127.0.0.1:8766/site/d/docs/user/cub-deployment-path.html -> http://127.0.0.1:8766/site/try.html#install-cub"
"developer","developer-029","comprehension","Helm","D-C3","understand cub installer","http://127.0.0.1:8766/site/docs.html","success","1","11","no","1","yes","3","3","yes","yes","continue","http://127.0.0.1:8766/site/d/docs/user/helm-presets-and-values.html","Helm Chart Presets And Values · Config Workshop","Installer package OCI ref The public package address users pull with cub installer setup --pull oci://... . Package base The generated package users can inspect and try. Evidence lanes The checks, receipts, scans, and live observati","http://127.0.0.1:8766/site/docs.html -> http://127.0.0.1:8766/site/d/docs/user/helm-presets-and-values.html"
"developer","developer-030","comprehension","Helm","D-C3","understand cub installer","http://127.0.0.1:8766/site/confighub.html","success","1","11","no","1","yes","3","3","yes","yes","continue","http://127.0.0.1:8766/site/try.html#install-cub","Try Redis · Config Workshop","H=""$HOME/.confighub/bin:$PATH"" cub plugin install confighub/installer cub installer version kustomize version The plugin release contains the program for your operating system. You do not need Go. If cub is already installed, run cub","http://127.0.0.1:8766/site/confighub.html -> http://127.0.0.1:8766/site/try.html#install-cub"
"developer","developer-031","comprehension","mixed","D-C4","understand what ConfigHub adds","http://127.0.0.1:8766/site/index.html","success","0","33","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8766/site/index.html","Config Workshop · Understand and test your configuration","S AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Helm first · AICR, OCI and YAML also supported See What Your Configuration Will Do See the exact Kubernetes objects before you deploy. Compare them w","http://127.0.0.1:8766/site/index.html"
"developer","developer-032","comprehension","mixed","D-C4","understand what ConfigHub adds","http://127.0.0.1:8766/site/guides.html","success","0","33","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8766/site/guides.html","Guides · Config Workshop","S AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Learn this by doing it Three guides, shortest first. Each one runs real commands against real packages, so you finish with output you can check rathe","http://127.0.0.1:8766/site/guides.html"
"developer","developer-033","comprehension","mixed","D-C4","understand what ConfigHub adds","http://127.0.0.1:8766/site/ask.html","success","0","1","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8766/site/ask.html","Check my config · Config Workshop","S AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Check your configuration &ldquo;Here is the chart and values my AI produced. Compare them with the chart defaults, any matching Catalog record I prov","http://127.0.0.1:8766/site/ask.html"
"developer","developer-034","comprehension","mixed","D-C4","understand what ConfigHub adds","http://127.0.0.1:8766/site/promote.html","success","0","1","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8766/site/promote.html","Promote my config · Config Workshop","S AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Can I move this exact change safely? Compare what you run now with the exact configuration you want to move. See what the next environment would rece","http://127.0.0.1:8766/site/promote.html"
"developer","developer-035","comprehension","mixed","D-C4","understand what ConfigHub adds","http://127.0.0.1:8766/site/charts/index.html","success","0","2","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8766/site/charts/index.html","Component Catalog · Config Workshop","S AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Find a Tested Configuration Runs on your laptop Choose a tested starting configuration for a Helm component or an AI infrastructure stack. Helm is th","http://127.0.0.1:8766/site/charts/index.html"
"developer","developer-036","comprehension","mixed","D-C4","understand what ConfigHub adds","http://127.0.0.1:8766/site/try.html","success","0","5","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8766/site/try.html","Try Redis · Config Workshop","S AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Try a simple example: Redis Runs on your laptop Render one reviewed Redis configuration and inspect the 14 Kubernetes objects it creates: 13 from the","http://127.0.0.1:8766/site/try.html"
"developer","developer-037","comprehension","mixed","D-C4","understand what ConfigHub adds","http://127.0.0.1:8766/site/testing.html","success","0","4","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8766/site/testing.html","Worked Examples · Config Workshop","S AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Choose a worked example Runs on your laptop Choose the kind of configuration you have, then follow one worked example to exact Kubernetes objects and","http://127.0.0.1:8766/site/testing.html"
"developer","developer-038","comprehension","mixed","D-C4","understand what ConfigHub adds","http://127.0.0.1:8766/site/how-it-works.html","success","0","34","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8766/site/how-it-works.html","Choose How To Deploy It · Config Workshop","S AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Choose how to deploy it Come here after you have inspected the Kubernetes objects. They may have come from Helm, an AICR recipe for AI infrastructure","http://127.0.0.1:8766/site/how-it-works.html"
"developer","developer-039","comprehension","mixed","D-C4","understand what ConfigHub adds","http://127.0.0.1:8766/site/docs.html","success","0","33","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8766/site/docs.html","Docs · Config Workshop","S AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Find instructions for the step you are doing Choose the question closest to your current work. Each link opens the commands, example, or evidence you","http://127.0.0.1:8766/site/docs.html"
"developer","developer-040","comprehension","mixed","D-C4","understand what ConfigHub adds","http://127.0.0.1:8766/site/confighub.html","success","0","33","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8766/site/confighub.html","Use ConfigHub · Config Workshop","Use ConfigHub · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs Conf","http://127.0.0.1:8766/site/confighub.html"
"developer","developer-041","navigation","Helm","D-N1","find a checked Redis configuration","http://127.0.0.1:8766/site/index.html","success","0","1","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8766/site/index.html","Config Workshop · Understand and test your configuration","and cluster record. Check my config Search tested configurations Try Redis catalog package → files + OCI · no cluster touched $ cub installer setup \ --pull oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitn","http://127.0.0.1:8766/site/index.html"
"developer","developer-042","navigation","Helm","D-N1","find a checked Redis configuration","http://127.0.0.1:8766/site/guides.html","success","0","2","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8766/site/guides.html","Guides · Config Workshop","es Follow one package end to end The longest guide. It takes a single Redis configuration through pulling, inspecting, verifying, changing, and upgrading, and shows what stays the same across versions. Open the detailed walkt","http://127.0.0.1:8766/site/guides.html"
"developer","developer-043","navigation","Helm","D-N1","find a checked Redis configuration","http://127.0.0.1:8766/site/ask.html","success","1","7","no","1","yes","2","2","yes","yes","continue","http://127.0.0.1:8766/site/charts/index.html","Component Catalog · Config Workshop","static-passwords , existing-secret 2 packaged configurations bitnami/redis Databases and messaging Successors recorded: cloudpirates/redis · valkey/valkey 27.0.0 receipt 25.5.3 receipt reuse-existing-secret Recommended confi","http://127.0.0.1:8766/site/ask.html -> http://127.0.0.1:8766/site/charts/index.html"
"developer","developer-044","navigation","Helm","D-N1","find a checked Redis configuration","http://127.0.0.1:8766/site/promote.html","success","0","3","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8766/site/promote.html","Promote my config · Config Workshop","m, contact a cluster, execute a test, or promote anything. A finished Redis review loads automatically so you can see the result before adding your own files. Compare my rendered YAML Reload the Redis example New to cub ? Ins","http://127.0.0.1:8766/site/promote.html"
"developer","developer-045","navigation","Helm","D-N1","find a checked Redis configuration","http://127.0.0.1:8766/site/charts/index.html","success","0","4","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8766/site/charts/index.html","Component Catalog · Config Workshop","static-passwords , existing-secret 2 packaged configurations bitnami/redis Databases and messaging Successors recorded: cloudpirates/redis · valkey/valkey 27.0.0 receipt 25.5.3 receipt reuse-existing-secret Recommended confi","http://127.0.0.1:8766/site/charts/index.html"
"developer","developer-046","navigation","Helm","D-N1","find a checked Redis configuration","http://127.0.0.1:8766/site/try.html","success","0","6","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8766/site/try.html","Try Redis · Config Workshop","Try Redis · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs Conf","http://127.0.0.1:8766/site/try.html"
"developer","developer-047","navigation","Helm","D-N1","find a checked Redis configuration","http://127.0.0.1:8766/site/testing.html","success","0","6","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8766/site/testing.html","Worked Examples · Config Workshop","ds a render alone cannot show. 1. Start with a configuration See what Redis installs, before you install it Turn the published Redis package into the exact Kubernetes files it produces. You need no account, no login, and no c","http://127.0.0.1:8766/site/testing.html"
"developer","developer-048","navigation","Helm","D-N1","find a checked Redis configuration","http://127.0.0.1:8766/site/how-it-works.html","success","0","33","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8766/site/how-it-works.html","Choose How To Deploy It · Config Workshop","le somewhere a controller can pull: flux push artifact oci://REGISTRY/redis-rendered:v1 --path ./redis/out/manifests --source local --revision v1 (or oras cp the local layout). kubectl kubectl apply -f ./redis/out/manifests/","http://127.0.0.1:8766/site/how-it-works.html"
"developer","developer-049","navigation","Helm","D-N1","find a checked Redis configuration","http://127.0.0.1:8766/site/docs.html","success","0","1","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8766/site/docs.html","Docs · Config Workshop","nfigHub. Start with a configuration Can I try one simple package? Try Redis for a short local exercise with no server, cluster, or account. Can I try one AICR configuration without a GPU? Pull and verify the seven-Application","http://127.0.0.1:8766/site/docs.html"
"developer","developer-050","navigation","Helm","D-N1","find a checked Redis configuration","http://127.0.0.1:8766/site/confighub.html","success","0","1","yes","2","no","2","2","yes","yes","continue","http://127.0.0.1:8766/site/confighub.html","Use ConfigHub · Config Workshop","r release digest. External effects remain outside the rollback claim. Redis promotion and rollback Compare desired with live The approved desired objects and a separately dated live observation. Desired and live comparison Ro","http://127.0.0.1:8766/site/confighub.html"
"developer","developer-051","navigation","Helm","D-N2","find help for AI-written Helm values","http://127.0.0.1:8766/site/index.html","success","0","2","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8766/site/index.html","Config Workshop · Understand and test your configuration","figuration Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Helm first · AICR, OCI and YAML also supported See What Your Configuration","http://127.0.0.1:8766/site/index.html"
"developer","developer-052","navigation","Helm","D-N2","find help for AI-written Helm values","http://127.0.0.1:8766/site/guides.html","success","0","3","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8766/site/guides.html","Guides · Config Workshop","g Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Learn this by doing it Three guides, shortest first. Each one runs real co","http://127.0.0.1:8766/site/guides.html"
"developer","developer-053","navigation","Helm","D-N2","find help for AI-written Helm values","http://127.0.0.1:8766/site/ask.html","success","0","2","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8766/site/ask.html","Check my config · Config Workshop","g Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Check your configuration &ldquo;Here is the chart and values my AI produce","http://127.0.0.1:8766/site/ask.html"
"developer","developer-054","navigation","Helm","D-N2","find help for AI-written Helm values","http://127.0.0.1:8766/site/promote.html","success","0","36","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8766/site/promote.html","Promote my config · Config Workshop","g Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Can I move this exact change safely? Compare what you run now with the exa","http://127.0.0.1:8766/site/promote.html"
"developer","developer-055","navigation","Helm","D-N2","find help for AI-written Helm values","http://127.0.0.1:8766/site/charts/index.html","success","0","33","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8766/site/charts/index.html","Component Catalog · Config Workshop","g Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Find a Tested Configuration Runs on your laptop Choose a tested starting c","http://127.0.0.1:8766/site/charts/index.html"
"developer","developer-056","navigation","Helm","D-N2","find help for AI-written Helm values","http://127.0.0.1:8766/site/try.html","success","0","33","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8766/site/try.html","Try Redis · Config Workshop","g Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Try a simple example: Redis Runs on your laptop Render one reviewed Redis","http://127.0.0.1:8766/site/try.html"
"developer","developer-057","navigation","Helm","D-N2","find help for AI-written Helm values","http://127.0.0.1:8766/site/testing.html","success","0","2","yes","3","no","3","3","yes","yes","continue","http://127.0.0.1:8766/site/testing.html","Worked Examples · Config Workshop","g Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS AI agents Catalog Check my config Promote my config Deployment Docs ConfigHub Choose a worked example Runs on your laptop Choose the kind of configurati","http://127.0.0.1:8766/site/testing.html"
